url,city,state,street-address,zipcode,beds,baths,sqft,lotsize,price,property-type,time-on-realtor,hoa,price/sqft,garage,year,median_listing_home_price,median_sold_home_price,median_days_on_market,median_listing_home_price_persqft,school_district,broker
/realestateandhomes-detail/579-Balsam-Ave_Sunnyvale_CA_94085_M25287-93781,Sunnyvale,CA,579 Balsam Ave,94085,3,1,"1,009sqft","5,092sqft lot","$1,074,900 ",Single Family,2 Days,,"$1,065 ",1 car,1952,"$1,368,944 ","$1,340,000 ",64,"$1,078 ",Santa Clara,Yager Realty of California
/realestateandhomes-detail/505-Westside-Ave_Sunnyvale_CA_94087_M24394-67317,Sunnyvale,CA,505 Westside Ave,94087,4,2.5,"2,425sqft","5,471sqft lot","$2,799,888 ",Single Family,3 Days,,"$1,155 ",2 cars,1992,"$2,348,000 ","$2,215,000 ",42,"$1,417 ",Fremont Union High,CENTURY 21 Real Estate Alliance
/realestateandhomes-detail/394-Sunset-Ave_Sunnyvale_CA_94086_M15994-92974,Sunnyvale,CA,394 Sunset Ave,94086,4,2.5,"1,644sqft","4,420sqft lot","$2,288,000 ",Single Family,3 Days,,"$1,392 ",2 cars,1993,"$1,995,000 ","$1,830,000 ",59,"$1,114 ",-,-
/realestateandhomes-detail/945-Leighton-Way_Sunnyvale_CA_94087_M14568-90733,Sunnyvale,CA,945 Leighton Way,94087,3,2,"1,371sqft","6,871sqft lot","$1,895,000 ",Single Family,3 Days,,"$1,382 ",2 cars,1959,"$2,498,000 ","$2,495,000 ",34,"$1,169 ",-,Intero Real Estate Services
/realestateandhomes-detail/946-Harney-Way_Sunnyvale_CA_94087_M17041-50261,Sunnyvale,CA,946 Harney Way,94087,4,3.5,"2,164sqft","7,649sqft lot","$2,998,000 ",Single Family,3 Days,,"$1,385 ",2 cars,1961,"$2,848,000 ","$2,800,000 ",42,"$1,392 ",-,-
/realestateandhomes-detail/265-S-Bayview-Ave-Apt-K_Sunnyvale_CA_94086_M27876-80284,Sunnyvale,CA,265 S Bayview Ave Apt K,94086,2,2.5,"1,626sqft","2,538sqft lot","$1,569,000 ",Townhome,3 Days,$270/mo,$965 ,2 cars,1980,"$1,660,000 ","$1,599,000 ",48,"$1,107 ",-,Coldwell Banker Realty
/realestateandhomes-detail/311-W-Duane-Ave_Sunnyvale_CA_94085_M25782-82953,Sunnyvale,CA,311 W Duane Ave,94085,5,3.5,"2,372sqft","5,460sqft lot","$2,398,000 ",Single Family,4 Days,,"$1,011 ",1 car,1952,"$1,368,944 ","$1,340,000 ",64,"$1,078 ",Fremont Union High,-
/realestateandhomes-detail/1071-Bryant-Way_Sunnyvale_CA_94087_M14142-58495,Sunnyvale,CA,1071 Bryant Way,94087,3,2,"1,619sqft","7,440sqft lot","$2,398,000 ",Single Family,4 Days,,"$1,481 ",2 cars,1968,"$2,498,000 ","$2,495,000 ",34,"$1,169 ",-,Coldwell Banker Realty
/realestateandhomes-detail/422-E-Evelyn-Ave-Apt-103_Sunnyvale_CA_94086_M21873-21118,Sunnyvale,CA,422 E Evelyn Ave Apt 103,94086,2,2,900sqft,-,"$780,000 ",Condo,4 Days,$437/mo,$867 ,1 car,2005,"$1,660,000 ","$1,599,000 ",48,"$1,107 ",Fremont Union High,Coldwell Banker Realty
/realestateandhomes-detail/1085-Tasman-Dr-Spc-121_Sunnyvale_CA_94089_M23087-91064,Sunnyvale,CA,1085 Tasman Dr Spc 121,94089,2,2,"1,000sqft",-,"$199,900 ",Mfd/Mobile,4 Days,,$200 ,,1978,"$1,378,000 ","$1,420,000 ",37,$939 ,Santa Clara,-
/realestateandhomes-detail/970-Asilomar-Ter-Apt-1_Sunnyvale_CA_94086_M16451-43753,Sunnyvale,CA,970 Asilomar Ter Apt 1,94086,2,2.5,"1,586sqft",-,"$1,249,000 ",Townhome,5 Days,$556/mo,$788 ,2 cars,1991,"$1,368,944 ","$1,340,000 ",64,"$1,078 ",-,-
/realestateandhomes-detail/680-Alberta-Ave-Apt-L_Sunnyvale_CA_94087_M18436-36684,Sunnyvale,CA,680 Alberta Ave Apt L,94087,2,2,975sqft,-,"$855,000 ",Condo,5 Days,$540/mo,$877 ,1 car,1981,"$2,848,000 ","$2,800,000 ",42,"$1,392 ",-,-
/realestateandhomes-detail/1201-Sycamore-Ter-Spc-27_Sunnyvale_CA_94086_M96791-39059,Sunnyvale,CA,1201 Sycamore Ter Spc 27,94086,3,2,"1,286sqft",-,"$280,000 ",Mfd/Mobile,7 Days,,$218 ,,2000,"$1,468,000 ","$1,540,000 ",50,$976 ,Sunnyvale,Coldwell Banker Realty
/realestateandhomes-detail/102-Holly-Ter_Sunnyvale_CA_94086_M16060-17692,Sunnyvale,CA,102 Holly Ter,94086,3,2.5,"1,740sqft",-,"$1,598,000 ",Townhome,7 Days,$390/mo,$918 ,2 cars,2004,"$1,468,000 ","$1,540,000 ",50,$976 ,Santa Clara Unified,Intero Almaden
/realestateandhomes-detail/1220-Vienna-Dr-99_Sunnyvale_CA_94089_M92841-68578,Sunnyvale,CA,1220 Vienna Dr Unit 99,94089,3,2,"1,560sqft",-,"$289,000 ",Mfd/Mobile,7 Days,,$185 ,,1992,"$1,378,000 ","$1,420,000 ",37,$939 ,Santa Clara Unified,Alliance Manufactured Homes
/realestateandhomes-detail/602-San-Conrado-Ter-Unit-2_Sunnyvale_CA_94085_M25308-43408,Sunnyvale,CA,602 San Conrado Ter Unit 2,94085,1,1,784sqft,-,"$688,000 ",Condo,9 Days,$463/mo,$878 ,2 cars,1985,"$1,368,944 ","$1,340,000 ",64,"$1,078 ",Fremont Union High,-
/realestateandhomes-detail/1225-Vienna-Dr-Spc-57_Sunnyvale_CA_94089_M25636-35203,Sunnyvale,CA,1225 Vienna Dr Spc 57,94089,3,2,"1,739sqft",-,"$340,000 ",Mfd/Mobile,9 Days,,$196 ,,2001,"$1,378,000 ","$1,420,000 ",37,$939 ,Santa Clara Unified,Redfin
/realestateandhomes-detail/1220-Tasman-Dr-Spc-103_Sunnyvale_CA_94089_M99846-41262,Sunnyvale,CA,1220 Tasman Dr Spc 103,94089,4,2,"1,420sqft",-,"$325,000 ",Mfd/Mobile,9 Days,,$229 ,,1998,,,,,-,-
/realestateandhomes-detail/999-W-Evelyn-Ter-Apt-56_Sunnyvale_CA_94086_M29939-10010,Sunnyvale,CA,999 W Evelyn Ter Apt 56,94086,1,1,822sqft,-,"$650,000 ",Condo,9 Days,$550/mo,$791 ,,1976,"$1,468,000 ","$1,540,000 ",50,$976 ,Fremont Union High,Coldwell Banker Realty
/realestateandhomes-detail/1225-Vienna-Dr-Spc-106_Sunnyvale_CA_94089_M12212-17825,Sunnyvale,CA,1225 Vienna Dr Spc 106,94089,3,2,"1,922sqft",-,"$299,000 ",Mfd/Mobile,10 Days,,$156 ,,2004,"$1,378,000 ","$1,420,000 ",37,$939 ,-,-
/realestateandhomes-detail/233-Red-Oak-Dr-E-Apt-H_Sunnyvale_CA_94086_M29665-56808,Sunnyvale,CA,233 Red Oak Dr E Apt H,94086,2,1,926sqft,-,"$735,000 ",Condo,10 Days,$540/mo,$794 ,,1971,"$1,468,000 ","$1,540,000 ",50,$976 ,Fremont Union High,COMPASS
/realestateandhomes-detail/1085-Tasman-Dr-Spc-48_Sunnyvale_CA_94089_M11059-27881,Sunnyvale,CA,1085 Tasman Dr Spc 48,94089,3,2,"1,800sqft",2.68acre lot,"$389,000 ",Mfd/Mobile,10 Days,$1294/mo,$216 ,,2009,"$1,378,000 ","$1,420,000 ",37,$939 ,Santa Clara,-
/realestateandhomes-detail/1357-Frontenac-Ave_Sunnyvale_CA_94087_M17042-24793,Sunnyvale,CA,1357 Frontenac Ave,94087,4,2,"2,045sqft","6,955sqft lot","$2,850,000 ",Single Family,10 Days,,"$1,394 ",2 cars,1955,"$2,848,000 ","$2,800,000 ",42,"$1,392 ",-,Intero Real Estate Services
/realestateandhomes-detail/1509-Harrison-Ct_Sunnyvale_CA_94087_M17026-96890,Sunnyvale,CA,1509 Harrison Ct,94087,6,4,"2,352sqft","8,687sqft lot","$3,498,000 ",Single Family,10 Days,,"$1,487 ",2 cars,1959,"$2,848,000 ","$2,800,000 ",42,"$1,392 ",-,Sereno
/realestateandhomes-detail/382-Charles-Morris-Ter_Sunnyvale_CA_94085_M26270-03050,Sunnyvale,CA,382 Charles Morris Ter,94085,3,3.5,"1,932sqft",-,"$1,598,000 ",Townhome,10 Days,$380/mo,$827 ,2 cars,2016,"$1,394,444 ","$1,235,000 ",42,$894 ,Fremont Union High,Coldwell Banker Realty
/realestateandhomes-detail/1050-Borregas-Ave-Spc-43_Sunnyvale_CA_94089_M92811-10137,Sunnyvale,CA,1050 Borregas Ave Spc 43,94089,2,2,"1,464sqft",-,"$175,000 ",Mfd/Mobile,10 Days,,$120 ,,1977,"$1,378,000 ","$1,420,000 ",37,$939 ,Sunnyvale,-
/realestateandhomes-detail/1086-Polk-Ave_Sunnyvale_CA_94086_M15192-59399,Sunnyvale,CA,1086 Polk Ave,94086,2,2,"1,366sqft","6,090sqft lot","$1,998,000 ",Single Family,11 Days,,"$1,463 ",2 cars,1968,"$1,995,000 ","$1,830,000 ",59,"$1,114 ",-,COMPASS
/realestateandhomes-detail/760-Golden-Oak-Ct-Apt-3_Sunnyvale_CA_94086_M28125-73934,Sunnyvale,CA,760 Golden Oak Ct,94086,10,-,"3,688sqft",0.35acre lot,"$2,500,000 ",Multi-Family,11 Days,,$678 ,1 car,1963,"$1,468,000 ","$1,540,000 ",50,$976 ,Sunnyvale,Sereno
/realestateandhomes-detail/1279-Valley-Forge-Dr_Sunnyvale_CA_94087_M24800-87194,Sunnyvale,CA,1279 Valley Forge Dr,94087,3,2,"1,976sqft","8,362sqft lot","$2,298,000 ",Single Family,11 Days,,"$1,163 ",1 car,1956,"$2,348,000 ","$2,215,000 ",42,"$1,417 ",-,-
/realestateandhomes-detail/509-Porpoise-Bay-Ter-Apt-F_Sunnyvale_CA_94089_M22889-24283,Sunnyvale,CA,509 Porpoise Bay Ter Apt F,94089,3,2.5,"2,013sqft","2,450sqft lot","$1,550,000 ",Townhome,11 Days,$594/mo,$770 ,2 cars,1992,"$1,378,000 ","$1,420,000 ",37,$939 ,-,-
/realestateandhomes-detail/1085-Tasman-Dr-Spc-258_Sunnyvale_CA_94089_M90997-45007,Sunnyvale,CA,1085 Tasman Dr Spc 258,94089,2,2,"1,152sqft",-,"$225,000 ",Mfd/Mobile,12 Days,,$195 ,,1970,"$1,378,000 ","$1,420,000 ",37,$939 ,-,-
/realestateandhomes-detail/564-Madrone-Ave_Sunnyvale_CA_94085_M26098-09940,Sunnyvale,CA,564 Madrone Ave,94085,3,1,"1,022sqft","5,489sqft lot","$1,199,888 ",Single Family,4 Days,,"$1,174 ",1 car,1951,"$1,368,944 ","$1,340,000 ",64,"$1,078 ",-,-
/realestateandhomes-detail/1225-Vienna-Dr-Spc-134_Sunnyvale_CA_94089_M28365-30185,Sunnyvale,CA,1225 Vienna Dr Spc 134,94089,3,2,"1,680sqft",-,"$330,000 ",Mfd/Mobile,14 Days,,$196 ,,2007,"$1,378,000 ","$1,420,000 ",37,$939 ,-,-
/realestateandhomes-detail/1085-Tasman-Dr-Spc-816_Sunnyvale_CA_94089_M96452-88179,Sunnyvale,CA,1085 Tasman Dr Spc 816,94089,3,2,"2,009sqft",-,"$389,000 ",Mfd/Mobile,15 Days,,$194 ,,2007,"$1,378,000 ","$1,420,000 ",37,$939 ,-,-
/realestateandhomes-detail/1123-Reed-Ave-Apt-D_Sunnyvale_CA_94086_M29844-44460,Sunnyvale,CA,1123 Reed Ave Apt D,94086,2,1,840sqft,941sqft lot,"$725,000 ",Condo,15 Days,$505/mo,$863 ,,1972,"$1,468,000 ","$1,540,000 ",50,$976 ,Santa Clara,-
/realestateandhomes-detail/645-W-Remington-Dr_Sunnyvale_CA_94087_M24468-83240,Sunnyvale,CA,645 W Remington Dr,94087,5,2.5,"2,441sqft","6,138sqft lot","$2,882,000 ",Single Family,15 Days,,"$1,181 ",2 cars,1964,"$2,348,000 ","$2,215,000 ",42,"$1,417 ",-,COMPASS
/realestateandhomes-detail/1213-Blackberry-Ter_Sunnyvale_CA_94087_M25173-90403,Sunnyvale,CA,1213 Blackberry Ter,94087,2,2,"1,374sqft",-,"$1,348,000 ",Condo,15 Days,$535/mo,$981 ,,1973,"$2,348,000 ","$2,215,000 ",42,"$1,417 ",-,-
/realestateandhomes-detail/1218-Lime-Dr_Sunnyvale_CA_94087_M24774-78578,Sunnyvale,CA,1218 Lime Dr,94087,6,4,"2,387sqft","7,030sqft lot","$3,399,000 ",Single Family,16 Days,,"$1,424 ",2 cars,1956,"$2,348,000 ","$2,215,000 ",42,"$1,417 ",-,-
/realestateandhomes-detail/975-Belmont-Ter-Unit-2_Sunnyvale_CA_94086_M15666-24412,Sunnyvale,CA,975 Belmont Ter Unit 2,94086,2,2.5,"1,329sqft",616sqft lot,"$1,148,500 ",Townhome,16 Days,$560/mo,$864 ,2 cars,1986,"$1,368,944 ","$1,340,000 ",64,"$1,078 ",-,-
/realestateandhomes-detail/1119-Ayala-Dr_Sunnyvale_CA_94086_M15356-56414,Sunnyvale,CA,1119 Ayala Dr,94086,8,-,"3,072sqft","9,402sqft lot","$2,200,000 ",Multi-Family,16 Days,,$716 ,,1964,"$1,995,000 ","$1,830,000 ",59,"$1,114 ",Sunnyvale,Intero Real Estate Services- Santa Clara
/realestateandhomes-detail/1225-Vienna-Dr-Spc-99_Sunnyvale_CA_94089_M99902-29368,Sunnyvale,CA,1225 Vienna Dr Spc 99,94089,3,2,"1,560sqft",-,"$289,000 ",Mfd/Mobile,17 Days,,$185 ,,1992,"$1,378,000 ","$1,420,000 ",37,$939 ,-,-
/realestateandhomes-detail/690-Persian-Dr-Spc-97_Sunnyvale_CA_94089_M93669-94690,Sunnyvale,CA,690 Persian Dr Spc 97,94089,2,2,"1,596sqft",-,"$179,000 ",Mfd/Mobile,17 Days,,$112 ,,1977,"$1,378,000 ","$1,420,000 ",37,$939 ,Sunnyvale,Alliance Manufactured Homes
/realestateandhomes-detail/1220-Vienna-Dr-Spc-556_Sunnyvale_CA_94089_M17161-09542,Sunnyvale,CA,1220 Vienna Dr Spc 556,94089,3,3,"1,860sqft",-,"$399,000 ",Mfd/Mobile,21 Days,,$215 ,,2015,"$1,378,000 ","$1,420,000 ",37,$939 ,-,homecoin.com
/realestateandhomes-detail/1225-Vienna-Dr-Spc-99_Sunnyvale_CA_94089_M99902-29368,Sunnyvale,CA,1225 Vienna Dr Spc 99,94089,3,2,"1,560sqft",-,"$289,000 ",Mfd/Mobile,17 Days,,$185 ,,1992,"$1,378,000 ","$1,420,000 ",37,$939 ,-,-
/realestateandhomes-detail/1085-Tasman-Dr-Spc-140_Sunnyvale_CA_94089_M29766-75536,Sunnyvale,CA,1085 Tasman Dr Spc 140,94089,3,2,"1,260sqft",-,"$285,000 ",Mfd/Mobile,8 Days,,$226 ,,2001,"$1,378,000 ","$1,420,000 ",37,$939 ,-,-
/realestateandhomes-detail/1050-Borregas-Ave-Spc-113_Sunnyvale_CA_94089_M29711-97807,Sunnyvale,CA,1050 Borregas Ave Spc 113,94089,2,2,"1,580sqft",-,"$199,000 ",Mfd/Mobile,26 Days,,$126 ,,1976,"$1,378,000 ","$1,420,000 ",37,$939 ,Sunnyvale,Alliance Manufactured Homes
/realestateandhomes-detail/690-Persian-Dr-Spc-97_Sunnyvale_CA_94089_M93669-94690,Sunnyvale,CA,690 Persian Dr Spc 97,94089,2,2,"1,596sqft",-,"$179,000 ",Mfd/Mobile,17 Days,,$112 ,,1977,"$1,378,000 ","$1,420,000 ",37,$939 ,Sunnyvale,Alliance Manufactured Homes
/realestateandhomes-detail/880-E-Fremont-Ave-Apt-605_Sunnyvale_CA_94087_M13780-59109,Sunnyvale,CA,880 E Fremont Ave Apt 605,94087,2,2,930sqft,-,"$799,888 ",Condo,36 Days,$451/mo,$860 ,2 cars,1987,"$1,323,999 ","$1,457,000 ",32,$984 ,Fremont Union High,Intero Real Estate Services
/realestateandhomes-detail/351-Lastreto-Ave_Sunnyvale_CA_94085_M26826-64858,Sunnyvale,CA,351 Lastreto Ave,94085,3,1,"1,205sqft","6,994sqft lot","$1,488,888 ",Single Family,28 Days,,"$1,236 ",1 car,1947,"$1,368,944 ","$1,340,000 ",64,"$1,078 ",-,COMPASS
/realestateandhomes-detail/975-Belmont-Ter-Unit-2_Sunnyvale_CA_94086_M15666-24412,Sunnyvale,CA,975 Belmont Ter Unit 2,94086,2,2.5,"1,329sqft",616sqft lot,"$1,148,500 ",Townhome,16 Days,$560/mo,$864 ,2 cars,1986,"$1,368,944 ","$1,340,000 ",64,"$1,078 ",-,-
/realestateandhomes-detail/127-Crescent-Ave_Sunnyvale_CA_94087_M27747-86268,Sunnyvale,CA,127 Crescent Ave,94087,2,2.5,"1,326sqft",610sqft lot,"$999,800 ",Townhome,16 Days,$200/mo,$754 ,2 cars,1991,"$1,323,999 ","$1,457,000 ",32,$984 ,Fremont Union High,-
/realestateandhomes-detail/614-Arcadia-Ter-Unit-301_Sunnyvale_CA_94085_M26750-62606,Sunnyvale,CA,614 Arcadia Ter Unit 301,94085,2,2,"1,160sqft",-,"$910,000 ",Condo,25 Days,$500/mo,$784 ,1 car,1996,"$1,394,444 ","$1,235,000 ",42,$894 ,Fremont Union High,COMPASS
/realestateandhomes-detail/440-San-Eduardo-Ter_Sunnyvale_CA_94085_M12344-29593,Sunnyvale,CA,440 San Eduardo Ter,94085,3,3.5,"1,691sqft",-,"$1,448,000 ",Townhome,10 Days,$279/mo,$856 ,2 cars,2011,"$1,394,444 ","$1,235,000 ",42,$894 ,-,-
/realestateandhomes-detail/1123-Reed-Ave-Apt-D_Sunnyvale_CA_94086_M29844-44460,Sunnyvale,CA,1123 Reed Ave Apt D,94086,2,1,840sqft,941sqft lot,"$725,000 ",Condo,15 Days,$505/mo,$863 ,,1972,"$1,468,000 ","$1,540,000 ",50,$976 ,Santa Clara,-
/realestateandhomes-detail/251-Ficus-Ter_Sunnyvale_CA_94086_M10219-96327,Sunnyvale,CA,251 Ficus Ter,94086,3,2.5,"1,783sqft","2,197sqft lot","$1,550,000 ",Townhome,18 Days,$298/mo,$869 ,2 cars,2006,"$1,468,000 ","$1,540,000 ",50,$976 ,-,-
/realestateandhomes-detail/307-Santa-Diana-Ter_Sunnyvale_CA_94085_M22774-17756,Sunnyvale,CA,307 Santa Diana Ter,94085,3,2.5,"1,534sqft","1,093sqft lot","$1,399,000 ",Townhome,17 Days,$342/mo,$912 ,2 cars,2015,"$1,394,444 ","$1,235,000 ",42,$894 ,Fremont Union High,COMPASS
/realestateandhomes-detail/691-Lakehaven-Dr_Sunnyvale_CA_94089_M22666-39249,Sunnyvale,CA,691 Lakehaven Dr,94089,3,2,"1,144sqft","8,382sqft lot","$1,640,000 ",Single Family,25 Days,,"$1,434 ",1 car,1957,"$1,378,000 ","$1,420,000 ",37,$939 ,Fremont Union High,-
/realestateandhomes-detail/1245-Picasso-Dr_Sunnyvale_CA_94087_M28127-60263,Sunnyvale,CA,1245 Picasso Dr,94087,2,1.5,"1,222sqft",1acre lot,"$1,100,000 ",Townhome,31 Days,$460/mo,$900 ,1 car,1972,"$1,323,999 ","$1,457,000 ",32,$984 ,-,-
/realestateandhomes-detail/1244-Rembrandt-Dr_Sunnyvale_CA_94087_M27979-65684,Sunnyvale,CA,1244 Rembrandt Dr,94087,4,3.5,"2,639sqft","6,048sqft lot","$2,998,000 ",Single Family,30 Days,,"$1,136 ",,1963,"$1,323,999 ","$1,457,000 ",32,$984 ,-,-
/realestateandhomes-detail/1255-Rousseau-Dr_Sunnyvale_CA_94087_M28217-78621,Sunnyvale,CA,1255 Rousseau Dr,94087,4,2,"1,854sqft","6,480sqft lot","$2,488,000 ",Single Family,31 Days,,"$1,342 ",,1968,"$1,323,999 ","$1,457,000 ",32,$984 ,-,Intero Real Estate Services
/realestateandhomes-detail/1119-Ayala-Dr_Sunnyvale_CA_94086_M15356-56414,Sunnyvale,CA,1119 Ayala Dr,94086,8,-,"3,072sqft","9,402sqft lot","$2,200,000 ",Multi-Family,16 Days,,$716 ,,1964,"$1,995,000 ","$1,830,000 ",59,"$1,114 ",Sunnyvale,Intero Real Estate Services- Santa Clara
/realestateandhomes-detail/1211-Prescott-Ave_Sunnyvale_CA_94089_M22050-38646,Sunnyvale,CA,1211 Prescott Ave,94089,3,2,"1,108sqft","5,933sqft lot","$1,499,000 ",Single Family,17 Days,,"$1,353 ",2 cars,1958,"$1,378,000 ","$1,420,000 ",37,$939 ,Fremont Union High,Redfin
/realestateandhomes-detail/1020-Polk-Ave_Sunnyvale_CA_94086_M19622-46689,Sunnyvale,CA,1020 Polk Ave,94086,3,2.5,"1,800sqft","3,218sqft lot","$2,285,000 ",Single Family,32 Days,$130/mo,"$1,269 ",2 cars,2004,"$1,995,000 ","$1,830,000 ",59,"$1,114 ",-,-
/realestateandhomes-detail/633-Carlisle-Way_Sunnyvale_CA_94087_M13174-41576,Sunnyvale,CA,633 Carlisle Way,94087,5,4,"3,000sqft","6,584sqft lot","$2,988,888 ",Single Family,23 Days,,$996 ,2 cars,1963,"$1,323,999 ","$1,457,000 ",32,$984 ,Fremont Union High,Redfin
/realestateandhomes-detail/1085-Darwin-Ter-Unit-3_Sunnyvale_CA_94085_M97928-62879,Sunnyvale,CA,1085 Darwin Ter Unit 3,94085,3,3.5,"1,942sqft",-,"$1,917,575 ",Condo/Townhome/Coop,32 Days,,$987 ,2 cars,,"$1,394,444 ","$1,235,000 ",42,$894 ,-,-
/realestateandhomes-detail/1008-Lupine-Dr_Sunnyvale_CA_94086_M29475-88443,Sunnyvale,CA,1008 Lupine Dr,94086,5,2.5,"2,249sqft","7,006sqft lot","$2,898,000 ",Single Family,11 Days,,"$1,289 ",2 cars,1977,"$1,468,000 ","$1,540,000 ",50,$976 ,-,-
/realestateandhomes-detail/1197-Lochinvar-Ave_Sunnyvale_CA_94087_M14267-05319,Sunnyvale,CA,1197 Lochinvar Ave,94087,4,3,"1,918sqft","8,707sqft lot","$1,998,000 ",Single Family,17 Days,,"$1,042 ",2 cars,1955,"$2,498,000 ","$2,495,000 ",34,"$1,169 ",-,Intero Real Estate Services
/realestateandhomes-detail/1213-Blackberry-Ter_Sunnyvale_CA_94087_M25173-90403,Sunnyvale,CA,1213 Blackberry Ter,94087,2,2,"1,374sqft",-,"$1,348,000 ",Condo,15 Days,$535/mo,$981 ,,1973,"$2,348,000 ","$2,215,000 ",42,"$1,417 ",-,-
/realestateandhomes-detail/645-W-Remington-Dr_Sunnyvale_CA_94087_M24468-83240,Sunnyvale,CA,645 W Remington Dr,94087,5,2.5,"2,441sqft","6,138sqft lot","$2,882,000 ",Single Family,15 Days,,"$1,181 ",2 cars,1964,"$2,348,000 ","$2,215,000 ",42,"$1,417 ",-,COMPASS
/realestateandhomes-detail/826-W-Remington-Dr_Sunnyvale_CA_94087_M25202-59880,Sunnyvale,CA,826 W Remington Dr,94087,3,2,"1,289sqft","7,537sqft lot","$1,497,888 ",Single Family,16 Days,,"$1,162 ",2 cars,1957,"$2,348,000 ","$2,215,000 ",42,"$1,417 ",Fremont Union High,-
/realestateandhomes-detail/578-Belfast-Ct_Sunnyvale_CA_94087_M12891-93992,Sunnyvale,CA,578 Belfast Ct,94087,3,2,"1,564sqft","6,500sqft lot","$2,000,000 ",Single Family,11 Days,,"$1,279 ",2 cars,1959,"$1,323,999 ","$1,457,000 ",32,$984 ,-,-
/realestateandhomes-detail/1655-Martin-Ave_Sunnyvale_CA_94087_M13825-45178,Sunnyvale,CA,1655 Martin Ave,94087,3,2,"1,822sqft","5,702sqft lot","$2,388,000 ",Single Family,11 Days,,"$1,311 ",2 cars,1959,"$1,323,999 ","$1,457,000 ",32,$984 ,-,-
/realestateandhomes-detail/1241-Heatherstone-Way_Sunnyvale_CA_94087_M22814-59722,Sunnyvale,CA,1241 Heatherstone Way,94087,2,1,"1,002sqft","5,600sqft lot","$1,759,800 ",Single Family,10 Days,,"$1,756 ",2 cars,1953,"$2,348,000 ","$2,215,000 ",42,"$1,417 ",-,COMPASS
/realestateandhomes-detail/1218-Lime-Dr_Sunnyvale_CA_94087_M24774-78578,Sunnyvale,CA,1218 Lime Dr,94087,6,4,"2,387sqft","7,030sqft lot","$3,399,000 ",Single Family,16 Days,,"$1,424 ",2 cars,1956,"$2,348,000 ","$2,215,000 ",42,"$1,417 ",-,-
/realestateandhomes-detail/1634-Honfleur-Dr_Sunnyvale_CA_94087_M17156-65438,Sunnyvale,CA,1634 Honfleur Dr,94087,4,2.5,"1,768sqft","7,881sqft lot","$2,688,000 ",Single Family,9 Days,,"$1,520 ",2 cars,1961,"$2,848,000 ","$2,800,000 ",42,"$1,392 ",-,-
/realestateandhomes-detail/1268-Poplar-Ave-Unit-2_Sunnyvale_CA_94086_M94840-79495,Sunnyvale,CA,1268 Poplar Ave Unit 2,94086,3,2.5,"1,667sqft","3,874sqft lot","$2,380,000 ",Single Family,17 Days,,"$1,428 ",2 cars,2022,"$1,468,000 ","$1,540,000 ",50,$976 ,-,Sereno
/realestateandhomes-detail/1061-Paintbrush-Dr_Sunnyvale_CA_94086_M29028-32046,Sunnyvale,CA,1061 Paintbrush Dr,94086,3,2,"1,324sqft","6,440sqft lot","$1,798,000 ",Single Family,17 Days,,"$1,358 ",2 cars,1963,"$1,468,000 ","$1,540,000 ",50,$976 ,-,-
/realestateandhomes-detail/1220-Tasman-Dr-Spc-247_Sunnyvale_CA_94089_M20733-94120,Sunnyvale,CA,1220 Tasman Dr Spc 247,94089,3,3,"1,539sqft",-,"$405,000 ",Mfd/Mobile,39 Days,,$263 ,,2019,"$1,378,000 ","$1,420,000 ",37,$939 ,-,-
/realestateandhomes-detail/1437-Belleville-Way_Sunnyvale_CA_94087_M16934-54936,Sunnyvale,CA,1437 Belleville Way,94087,4,3,"2,118sqft","9,968sqft lot","$2,988,000 ",Single Family,39 Days,,"$1,411 ",2 cars,1961,"$2,848,000 ","$2,800,000 ",42,"$1,392 ",-,Coldwell Banker Realty
/realestateandhomes-detail/1039-Iris-Ave_Sunnyvale_CA_94086_M29005-96090,Sunnyvale,CA,1039 Iris Ave,94086,4,2,"1,691sqft","6,512sqft lot","$1,999,000 ",Single Family,18 Days,,"$1,182 ",2 cars,1970,"$1,468,000 ","$1,540,000 ",50,$976 ,-,-
/realestateandhomes-detail/998-Alpine-Ter-Unit-1_Sunnyvale_CA_94086_M15786-24046,Sunnyvale,CA,998 Alpine Ter Unit 1,94086,3,3.5,"1,586sqft","2,418sqft lot","$1,198,888 ",Townhome,44 Days,$593/mo,$756 ,2 cars,1991,"$1,368,944 ","$1,340,000 ",64,"$1,078 ",Fremont Union High,-
/realestateandhomes-detail/1085-Tasman-Dr-Spc-657_Sunnyvale_CA_94089_M29054-93700,Sunnyvale,CA,1085 Tasman Dr Spc 657,94089,4,2,"1,740sqft",-,"$339,900 ",Mfd/Mobile,21 Days,,$195 ,,2000,"$1,378,000 ","$1,420,000 ",37,$939 ,Santa Clara Unified,-
/realestateandhomes-detail/536-Hawthorn-Ave_Sunnyvale_CA_94086_M27560-78765,Sunnyvale,CA,536 Hawthorn Ave,94086,-,-,"1,360sqft",0.31acre lot,"$1,999,000 ",Multi-Family,47 Days,,"$1,470 ",,1967,"$1,468,000 ","$1,540,000 ",50,$976 ,Sunnyvale,-
/realestateandhomes-detail/884-Helena-Dr_Sunnyvale_CA_94087_M18216-87044,Sunnyvale,CA,884 Helena Dr,94087,3,2,"1,663sqft","7,910sqft lot","$2,848,000 ",Single Family,49 Days,,"$1,713 ",2 cars,1958,"$2,848,000 ","$2,800,000 ",42,"$1,392 ",-,-
